Taylor Swift - Fearless (Taylor’s Version)-216,864,615-479,052
Dave - Clash-216,819,563-132,622
Myke Towers - ALMAS GEMELAS-215,664,065-126,130
Internet Money - His & Hers-215,527,638-58,260
OFFICIAL HIGE DANDISM - Cry Baby-215,214,013-117,779
Taylor Swift - 22 (Taylor's Version)-214,097,534-385,085
Gusttavo Lima - Ficha Limpa-213,223,976-58,532
The Kid LAROI - ALWAYS DO-212,720,447-71,653
Gusttavo Lima - Bloqueado-212,531,152-71,161
Carlos Vives - Canción Bonita-211,726,467-125,181
Sub Urban - INFERNO-211,432,902-135,680
Bo Burnham - Bezos I-211,431,405-84,785
Trueno - FEEL ME??-210,735,303-194,490
Eladio Carrion - Me Gustas Natural-210,649,961-291,091
John Mayer - I Guess I Just Feel Like-210,240,902-61,261
Fuego - Una Vaina Loca-209,890,949-92,332
Bizarrap - Nicky Jam: Bzrp Music Sessions, Vol. 41-209,877,648-54,657
Billie Eilish - Halley's Comet-209,331,773-286,864
Myke Towers - EXPERIMENTO-209,289,396-143,690
vaultboy - everything sucks-209,046,832-180,381
J Balvin - Una Nota-208,446,484-49,522
Marília Mendonça - Troca de Calçada-207,923,796-107,993
Mimi Webb - Good Without-207,852,732-78,454
Naps - La kiffance-207,001,553-70,587
347aidan - MEMORIES! (Bonus Track)-206,563,713-128,125
Maroon 5 - Lost-206,396,640-113,503
TWICE - Alcohol-Free-206,076,171-108,988
Emilia - como si no importara-205,497,846-173,873
Kxllswxtch - WASTE-205,385,830-369,073
Luan Santana - MORENA-204,955,986-51,447
RealestK - WFM-204,803,251-119,785
El Alfa - La Mamá de la Mamá-203,851,828-134,235
Rauw Alejandro - Aquel Nap ZzZz-203,698,465-182,474
Nio Garcia - Travesuras-203,672,669-50,787
Grupo Firme - Se Fue La Pantera (En Vivo)-203,314,545-121,590
Los Ángeles Azules - Otra Noche-203,096,880-199,367
Sia - Floating Through Space-202,675,560-37,343
DaBaby - Ball If I Want To-202,672,004-97,579
Henrique & Juliano - Acordo-201,839,495-127,572
Matuê - Quer Voar-201,785,111-93,511
Aimer - 残響散歌-200,991,841-149,736
Alex Rose - Me Fije-200,974,489-57,679
Little Mix - No More Sad Songs-199,708,981-31,753
Little Mix - Power-199,284,353-26,160
Drake - No Friends In The Industry-198,767,431-138,661
ERNEST - Flower Shops-197,760,032-245,581
Camilo - Machu Picchu-197,454,347-64,352
Rebzyyx - all I want is you-197,380,409-208,188
Piso 21 - Tan Bonita-196,657,697-184,937
Lil Tecca - NEVER LEFT-196,530,944-90,460
PEDRO SAMPAIO - GALOPA-196,337,306-57,713
Måneskin - CORALINE-196,328,990-145,102
Fuerza Regida - Me Acostumbre A Lo Bueno-196,283,224-204,912
Billie Eilish - Getting Older-196,148,039-183,910
MEDUZA - Tell It To My Heart-195,862,314-142,131
Feid - FRIKI-195,587,336-317,429
TOMORROW X TOGETHER - LO$ER=LO♡ER-195,461,787-132,699
Jason Derulo - Lifestyle-195,369,957-42,605
The Kid LAROI - TRAGIC-194,314,103-67,063
Boza - Ella-193,527,393-67,124
Maroon 5 - Nobody's Love-193,503,039-37,622
Dan + Shay - Glad You Exist-192,818,565-53,821
Tayrone - Cê Tá Preparada-191,851,602-37,557
Zoe Wees - Girls Like Us-191,669,282-39,947
Sam Fender - Seventeen Going Under-191,596,976-172,163
BANDIDO - No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK]-191,137,639-71,790
Rusherking - Además de Mí-190,630,998-90,305
Reik - Perfecta-189,749,400-122,766
Ryan Castro - Malory-189,718,819-422,802
Raí Saia Rodada - Tapão Na Raba-189,630,359-38,989
Sam Fischer - What Other People Say-189,618,377-60,869
ITZY - In the morning-189,489,143-102,874
Gerardo Ortiz - Tranquilito-189,342,882-156,779
Spice - Go Down Deh-189,084,954-158,590
aespa - Savage-189,059,282-189,704
Chlöe - Have Mercy-188,986,546-90,325
Lana Del Rey - Chemtrails Over The Country Club-188,921,576-490,715
Rauw Alejandro - La Old Skul-188,718,675-150,026
Bruno Mars - After Last Night-188,165,071-273,403
Leo Rizzi - Amapolas-188,132,641-169,521
Anuel AA - Súbelo-188,080,766-74,916
Adie - Paraluman-187,997,983-158,042
Teto - M4-187,669,126-185,197
C. Tangana - Ateo-187,458,406-102,360
Natanael Cano - Porte Exuberante-187,423,709-192,366
Duki - Malbec-186,631,508-128,898
Adele - Can I Get It-186,488,613-127,608
42 Dugg - 4 Da Gang-186,428,234-107,340
Twenty One Pilots - Shy Away-185,854,285-95,457
Tesher - Jalebi Baby (Tesher x Jason Derulo)-185,658,814-87,646
El Fantasma - El Bélico-185,551,940-197,473
Weeekly - After School-185,334,732-84,597
Tate McRae - feel like shit-185,046,008-171,431
TOMORROW X TOGETHER - Anti-Romantic-184,928,778-92,532
Mari Fernandez - Parada Louca-184,544,223-80,213
Clinton Kane - CHICKEN TENDIES-184,404,047-81,784
Baby Keem - lost souls-184,393,159-167,660
Feid - SI TÚ SUPIERAS-184,353,792-191,102
Taylor Swift - I Bet You Think About Me-184,213,220-207,095
Ryan Hurd - Chasing After You-184,074,026-84,881
Lizzo - Rumors-183,528,226-55,135
Zé Neto & Cristiano - Ela e Ela-183,304,073-80,930
Doja Cat - I Don't Do Drugs-183,290,619-87,724
Taylor Swift - Nothing New-182,713,795-262,076
Tech N9ne - Face Off-182,455,442-78,111
Billie Eilish - I Didn't Change My Number-180,552,311-159,433
MC Zaquin - Não Nasceu pra Namorar-180,512,674-43,738
Camilo - Ropa Cara-180,458,426-29,294
OneRepublic - Someday-180,176,858-114,655
Travis Scott - ESCAPE PLAN-179,906,240-140,130
Mora - Tuyo-179,810,604-452,089
Little Mix - Wasabi-179,387,594-50,096
Fujii Kaze - きらり-179,334,320-149,130
Mahalini - Melawan Restu-179,303,045-146,411
Nicky Jam - Fan de Tus Fotos-179,104,526-45,406
Elle King - Drunk (And I Don't Wanna Go Home)-179,003,151-94,181
Sabrina Carpenter - Skin-178,924,430-62,325
A1 x J1 - Latest Trends-178,240,825-62,402
Manuel Turizo - Mala Costumbre-178,078,301-51,325
DJ Matt D - Pandora-177,834,130-99,569
Kaito Shoma - Scary Garry-177,785,526-103,411
Zé Neto & Cristiano - Você Beberia Ou Não Beberia?-177,651,835-92,585
Alok - Love Again-177,635,397-96,539
Drake - TSU-177,092,708-175,106
Lyodra - Pesan Terakhir-176,841,056-236,102
Drake - Lemon Pepper Freestyle-176,756,517-71,744
Boza - Ella-176,684,121-45,070
Morat - Idiota-176,366,093-178,501
Farruko - El Incomprendido-176,171,121-57,889
Marília Mendonça - Todo Mundo Menos Você-176,113,932-74,358
Jossef - Persia-176,065,761-160,628
Lucky Daye - Over-175,846,377-164,925
Arthur Nery - Pagsamo-175,811,304-171,493
DaBaby - Masterpiece-175,736,821-71,417
Pashanim - Sommergewitter-175,732,006-99,050
La Santa Grifa - Amnesia-175,677,796-218,853
Mc Poze do Rodo - Vida Louca-174,339,855-64,322
Los Del Limit - Amor Fugaz-174,166,862-161,341
The Kid LAROI - WRONG-173,625,541-39,668
MYA - 2:50 Remix-173,497,053-73,148
BLANCO - MI FAI IMPAZZIRE-173,394,558-44,604
Beret - Porfa no te vayas-173,377,192-176,699
BoyWithUke - Two Moons-173,297,401-104,319
Yeat - Sorry Bout That-173,198,603-217,035
CORPSE - HOT DEMON B!TCHES NEAR U ! ! !-172,552,449-141,512
Reik - Los Tragos-172,349,860-159,898
DMNDS - Calabria-172,301,042-46,856
Camilo - Millones-171,414,010-81,264
Skylar Grey - Last One Standing-170,451,137-100,374
Billie Eilish - Oxytocin-170,402,711-137,829
Morgan Wallen - 865-170,235,539-107,100
Dustin Lynch - Thinking 'Bout You-170,221,450-139,745
Fernando & Sorocaba - Só Não Divulga-169,996,022-50,061
Normani - Wild Side-169,629,041-79,372
Baby Keem - trademark usa-169,591,599-173,714
Ezekiel - help_urself-169,333,232-127,785
Daddy Yankee - PROBLEMA-169,240,237-29,659
Paulo Pires - Ameaça-168,358,363-57,737
Taylor Swift - Message In A Bottle (Taylor's Version) (From The Vault)-168,298,221-143,508
IU - LILAC-168,281,121-107,477
keshi - beside you-168,139,402-161,668
Parmalee - Just the Way-167,853,694-47,424
Justin Quiles - Colorín Colorado-167,373,403-65,778
RAF Camora - Blaues Licht-167,325,778-83,718
Eladio Carrion - Hola Como Vas-166,823,287-286,555
Calibre 50 - Cuidando El Territorio-166,111,243-106,725
Los Plebes del Rancho de Ariel Camacho - 2 Veces-165,725,432-123,121
Avine Vinny - Coração Cachorro-165,508,699-36,700
Lil Tecca - REPEAT IT-165,455,381-66,217
DaBaby - Red Light Green Light-165,306,621-49,365
The Kid LAROI - NOT SOBER-165,015,936-50,363
Aitana - Formentera-164,980,999-105,295
KSI - Holiday-164,818,236-45,166
Gusttavo Lima - Nota de Repúdio-164,805,830-39,124
MC Cabelinho - X1-164,703,714-161,507
Lil Nas X - SUN GOES DOWN-164,576,038-46,509
ASTN - Happier Than Ever-164,501,089-143,773
Central Cee - Commitment Issues-164,481,304-166,348
D-Block Europe - Overseas-164,364,074-168,330
João Gomes - Aquelas Coisas-163,967,719-45,174
Polo G - Epidemic-163,817,194-54,048
Purple Disco Machine - Fireworks-163,445,297-53,938
Ricky Rich - Habibi-163,170,879-128,183
Moneybagg Yo - Time Today-163,127,369-149,478
Tiara Andini - Merasa Indah-163,029,263-190,840
J Balvin - Otra Noche Sin Ti-163,016,198-31,808
Harrdy Sandhu - Bijlee Bijlee-162,974,914-129,373
Bo Burnham - Welcome to The Internet-162,973,426-97,163
Randy - 23 (With Ape Drums)-162,601,461-132,372
Meek Mill - Sharing Locations-162,358,085-67,104
Jorge & Mateus - Paradigmas-162,279,921-42,990
Malu - Disco Arranhado-162,213,059-31,848
Mc Anjim - Bala Love-161,950,842-71,931
Tarcísio do Acordeon - Rolê-161,926,681-41,455
$uicideboy$ - Avalon-161,637,370-285,017
Ed Sheeran - Merry Christmas-161,564,022-1,510,166
SwitchOTR - Coming for You-161,346,855-58,445
Yuuri - ベテルギウス-161,211,820-188,300
Marília Mendonça - Não Sei o Que Lá-161,029,131-76,836
Zack Tabudlo - Binibini-160,944,152-112,032
Lana Del Rey - Dealer-160,832,857-215,679
Dermot Kennedy - Better Days-160,752,261-109,948
Bizarrap - Snow Tha Product: Bzrp Music Sessions, Vol. 39-160,482,781-65,377
J. Cole - i n t e r l u d e-160,267,931-72,687
Zé Felipe - Revoada No Colchão-160,192,600-42,493
Luis R Conriquez - Me Metí En El Ruedo-159,816,924-110,474
Shubh - Elevated-159,529,037-182,366
PinkPantheress - Just for Me-159,454,114-95,551
Kelsea Ballerini - I Quit Drinking-159,379,988-103,763
Zé Felipe - Toma Toma Vapo Vapo-159,056,128-31,635
Smiley - Over The Top-159,004,465-85,273
Montez - Auf & Ab-158,986,032-74,570
JIN - Yours-158,974,808-123,823
SEB - seaside_demo-158,904,904-87,099
Lola Indigo - La Niña de la Escuela-158,780,321-79,790
MAX - Butterflies-157,731,331-97,824
Billie Eilish - Male Fantasy-157,678,987-132,585
David Guetta - If You Really Love Me (How Will I Know)-157,089,392-69,943
H.E.R. - Come Through-157,002,748-102,644
BTS - Butter-156,314,003-35,560
Nessa Barrett - la di die-156,302,522-42,763
Quevedo - Ahora y Siempre-155,861,798-156,364
Drake - In The Bible-155,861,014-74,006
C. Tangana - Ingobernable-155,849,379-95,791
Jubin Nautiyal - Lut Gaye-155,436,391-96,021
24kGoldn - Coco-155,177,269-40,255
SXMPRA - COWBELL WARRIOR!-154,499,077-177,693
Cochise - POCKET ROCKET-154,370,882-90,941
